client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
41b057347fbab612e3214836b281d7dfc08bdfa79f8c6b6f8e867685a4f2c793e102c6262c5d27b3f52e4e9e496380f126bf258911813742f003bed9f45240da	common_voice_de_22019663.mp3	nein	0	2	seventies	male	germany	de	Benchmark
41b057347fbab612e3214836b281d7dfc08bdfa79f8c6b6f8e867685a4f2c793e102c6262c5d27b3f52e4e9e496380f126bf258911813742f003bed9f45240da	common_voice_de_22019713.mp3	zwei	0	3	seventies	male	germany	de	Benchmark
41b057347fbab612e3214836b281d7dfc08bdfa79f8c6b6f8e867685a4f2c793e102c6262c5d27b3f52e4e9e496380f126bf258911813742f003bed9f45240da	common_voice_de_22019715.mp3	ja	0	3	seventies	male	germany	de	Benchmark
41b057347fbab612e3214836b281d7dfc08bdfa79f8c6b6f8e867685a4f2c793e102c6262c5d27b3f52e4e9e496380f126bf258911813742f003bed9f45240da	common_voice_de_22019719.mp3	sechs	0	2	seventies	male	germany	de	Benchmark
41b057347fbab612e3214836b281d7dfc08bdfa79f8c6b6f8e867685a4f2c793e102c6262c5d27b3f52e4e9e496380f126bf258911813742f003bed9f45240da	common_voice_de_22019721.mp3	Firefox	0	2	seventies	male	germany	de	Benchmark
df3f7153e78ad553db8cdec3fdb80bccf8dd10c93267e0ed697fb6e794e9ce5b12728ae0a3212baba364d96c83218137f323b2011fbd1d39d390b673d76879a6	common_voice_de_22020417.mp3	eins	0	2	thirties	male	germany	de	Benchmark
bb4c093fd02b342b948a7aaed986232af303edfd95c1948a3ff6aaca930946ee9f69bef4fcee59f725197a7fc597796f9d0341b67274944bb8c357f928ae1b41	common_voice_de_22020669.mp3	sechs	1	3				de	Benchmark
bb4c093fd02b342b948a7aaed986232af303edfd95c1948a3ff6aaca930946ee9f69bef4fcee59f725197a7fc597796f9d0341b67274944bb8c357f928ae1b41	common_voice_de_22020687.mp3	nan	0	2				de	Benchmark
18f12c1567388a722ff7890e769a020990b9847d2f4d0e93d867cc648770fdbbc46b34c89a7d46fafbfe6f5c4b3b9dfcc34f206a6b78c080dc05faca3dabb4e8	common_voice_de_22022233.mp3	sechs	1	2				de	Benchmark
f9048b3bf1167459301038723abb9c2b305aae449abec0c55269cfa256501f94bce5e9baa20b3971eeea32a165f9bc7182ce9e5011207468f86046d96baf9975	common_voice_de_22022693.mp3	sieben	0	3				de	Benchmark
f9048b3bf1167459301038723abb9c2b305aae449abec0c55269cfa256501f94bce5e9baa20b3971eeea32a165f9bc7182ce9e5011207468f86046d96baf9975	common_voice_de_22022694.mp3	vier	0	2				de	Benchmark
530aebbb269455a5f4dd92ddf1bc97cf281e9849e9aa2dcd732f70ab2c23305d3da4bfc6eb6f49814a40db4605264a1c5e39c408187b897dbd440bda835d6045	common_voice_de_22022784.mp3	sechs	1	3				de	Benchmark
530aebbb269455a5f4dd92ddf1bc97cf281e9849e9aa2dcd732f70ab2c23305d3da4bfc6eb6f49814a40db4605264a1c5e39c408187b897dbd440bda835d6045	common_voice_de_22022830.mp3	vier	0	2				de	Benchmark
530aebbb269455a5f4dd92ddf1bc97cf281e9849e9aa2dcd732f70ab2c23305d3da4bfc6eb6f49814a40db4605264a1c5e39c408187b897dbd440bda835d6045	common_voice_de_22022831.mp3	nein	0	3				de	Benchmark
530aebbb269455a5f4dd92ddf1bc97cf281e9849e9aa2dcd732f70ab2c23305d3da4bfc6eb6f49814a40db4605264a1c5e39c408187b897dbd440bda835d6045	common_voice_de_22022834.mp3	ja	0	2				de	Benchmark
530aebbb269455a5f4dd92ddf1bc97cf281e9849e9aa2dcd732f70ab2c23305d3da4bfc6eb6f49814a40db4605264a1c5e39c408187b897dbd440bda835d6045	common_voice_de_22022835.mp3	nan	0	2				de	Benchmark
01eac3f274df5b647d844ac8aa089476fe03014a3fc73c0205be052727656bef03f5f74a1ea8f48025bcec6818016e84dfd47ed714931162dbac40084cad1bce	common_voice_de_22022836.mp3	zwei	0	2				de	Benchmark
530aebbb269455a5f4dd92ddf1bc97cf281e9849e9aa2dcd732f70ab2c23305d3da4bfc6eb6f49814a40db4605264a1c5e39c408187b897dbd440bda835d6045	common_voice_de_22022837.mp3	neun	0	3				de	Benchmark
530aebbb269455a5f4dd92ddf1bc97cf281e9849e9aa2dcd732f70ab2c23305d3da4bfc6eb6f49814a40db4605264a1c5e39c408187b897dbd440bda835d6045	common_voice_de_22022876.mp3	fünf	0	2				de	Benchmark
e106a9e4b976c971df18382d8c79e546e96f20ad1b06b9eed9b8a62954382758be9d350477297f4b1880d32e665867d226b8849058b5e38292015233a22f2d41	common_voice_de_22028381.mp3	sechs	0	3				de	Benchmark
e106a9e4b976c971df18382d8c79e546e96f20ad1b06b9eed9b8a62954382758be9d350477297f4b1880d32e665867d226b8849058b5e38292015233a22f2d41	common_voice_de_22028383.mp3	nan	0	2				de	Benchmark
cd8781a738e31635d5b1000e2f1130f828f29b98d37bb90e580e7e079a0dbb2b67112b563b971a152b71bc4b533137fcb1b825601af17f92c12cd502a1ae6d5c	common_voice_de_22028743.mp3	nein	0	2				de	Benchmark
cd8781a738e31635d5b1000e2f1130f828f29b98d37bb90e580e7e079a0dbb2b67112b563b971a152b71bc4b533137fcb1b825601af17f92c12cd502a1ae6d5c	common_voice_de_22028744.mp3	acht	0	2				de	Benchmark
e6154135ce05126eb1b947becdbe60d06dafaecb0e4f586fe2242c29c0df8acb8985f4c00c38e1cc4c5d4f78682548c1aa9a03ae6978fdfbecca0fe6236d136f	common_voice_de_22028972.mp3	drei	1	2				de	Benchmark
e6154135ce05126eb1b947becdbe60d06dafaecb0e4f586fe2242c29c0df8acb8985f4c00c38e1cc4c5d4f78682548c1aa9a03ae6978fdfbecca0fe6236d136f	common_voice_de_22029103.mp3	Firefox	0	2				de	Benchmark
7534bc3a16f6960f74d51846ca2c9637f3b67e37ad4c2c3bdca4c1048fb52ece25fd30544eb674b2e0ce65c350daee50edb02cc1737e96b00e9aba314b093d92	common_voice_de_22029192.mp3	ja	0	2				de	Benchmark
7534bc3a16f6960f74d51846ca2c9637f3b67e37ad4c2c3bdca4c1048fb52ece25fd30544eb674b2e0ce65c350daee50edb02cc1737e96b00e9aba314b093d92	common_voice_de_22029195.mp3	drei	1	2				de	Benchmark
2ff73becbd246c82144eaaced240bc685b60c57fb9946d6bf59461af56b484aedf183ef396efc4b7a704d9fa447d00d3f25feaa6c0c557483ed5f48bc15f3a87	common_voice_de_22030338.mp3	Hei	0	2				de	Benchmark
c2dc1c3605c93247ad1c1a0564d767abdf78a82c6a1e06f0b80116b89232fb5fdc67cc69811ede637e4c83eb82caa4df82ed9d68472ff117fb96d9a3da2acabc	common_voice_de_22030585.mp3	Hei	1	2	teens	male	germany	de	Benchmark
c2dc1c3605c93247ad1c1a0564d767abdf78a82c6a1e06f0b80116b89232fb5fdc67cc69811ede637e4c83eb82caa4df82ed9d68472ff117fb96d9a3da2acabc	common_voice_de_22030602.mp3	sieben	1	2	teens	male	germany	de	Benchmark
46b73e9b84e03a512d5c961ec97e6d369c575ba95890238aaa505929d912e954d6ead565a2387a0c123ce1e031de933cd513253252938cb5bd2ceceec4482a4e	common_voice_de_22031491.mp3	ja	0	2				de	Benchmark
46b73e9b84e03a512d5c961ec97e6d369c575ba95890238aaa505929d912e954d6ead565a2387a0c123ce1e031de933cd513253252938cb5bd2ceceec4482a4e	common_voice_de_22031493.mp3	fünf	0	3				de	Benchmark
cdbcdfb76dcfbea34e2805e4ef6ef1de88cbc263a05643bae500827c680ecbf1b7f7a1b81d8147fce377da9183dcefe17c9020c61c0f919c3e3669ca03278b43	common_voice_de_22033267.mp3	zwei	3	5				de	Benchmark
cdbcdfb76dcfbea34e2805e4ef6ef1de88cbc263a05643bae500827c680ecbf1b7f7a1b81d8147fce377da9183dcefe17c9020c61c0f919c3e3669ca03278b43	common_voice_de_22033280.mp3	drei	3	5				de	Benchmark
cdbcdfb76dcfbea34e2805e4ef6ef1de88cbc263a05643bae500827c680ecbf1b7f7a1b81d8147fce377da9183dcefe17c9020c61c0f919c3e3669ca03278b43	common_voice_de_22033286.mp3	vier	1	2				de	Benchmark
2af551ee83869baa1bf559f3c114fe5baf37f426b2e3ff1348ec8fe5cce442e17d9bb447062f76b26c058183a51551d355c267a3806afdecc26aa91c31f2ad95	common_voice_de_22033312.mp3	sieben	0	2				de	Benchmark
6e8b5877201ee569b9a0f64f1df3afb8573d967c4b6b6a2f6e006772f887f2485271043bf0420fe0ab6ab5a7110074adeffb1d61ab3ff37bbc8a3b430ae1234a	common_voice_de_22033499.mp3	Hei	1	2	fourties	male	germany	de	Benchmark
f30b7ac9f7f5c65e869def380e155a72264b20042f39bdb9673200231b806e64da802c31972e348f733f31438a493d0990dfe48da5d9bb2ffaccca2a17d11cc0	common_voice_de_22034530.mp3	drei	1	2	fourties	male		de	Benchmark
f9be8758836d1242007e085d98e2de82260c58b55f4a3bbdfce97c170640c26f4e70fd795ca29fbc080a8e48c3293f0f67327361812d890e2f32c151d9702bed	common_voice_de_22035098.mp3	sechs	0	2				de	Benchmark
f9be8758836d1242007e085d98e2de82260c58b55f4a3bbdfce97c170640c26f4e70fd795ca29fbc080a8e48c3293f0f67327361812d890e2f32c151d9702bed	common_voice_de_22035103.mp3	Firefox	0	2				de	Benchmark
a531280c70be862cc29b371ab744b9eb482332ba01960657f674d604d318a2805a36e97e1b4694e3aa636a29a5fe0e218d6a053762a241a383ccb2b8d1d60357	common_voice_de_22035431.mp3	drei	0	3	fifties	male	germany	de	Benchmark
a531280c70be862cc29b371ab744b9eb482332ba01960657f674d604d318a2805a36e97e1b4694e3aa636a29a5fe0e218d6a053762a241a383ccb2b8d1d60357	common_voice_de_22035440.mp3	vier	1	2	fifties	male	germany	de	Benchmark
a531280c70be862cc29b371ab744b9eb482332ba01960657f674d604d318a2805a36e97e1b4694e3aa636a29a5fe0e218d6a053762a241a383ccb2b8d1d60357	common_voice_de_22035557.mp3	fünf	0	2	fifties	male	germany	de	Benchmark
a531280c70be862cc29b371ab744b9eb482332ba01960657f674d604d318a2805a36e97e1b4694e3aa636a29a5fe0e218d6a053762a241a383ccb2b8d1d60357	common_voice_de_22035674.mp3	nan	0	3	fifties	male	germany	de	Benchmark
a531280c70be862cc29b371ab744b9eb482332ba01960657f674d604d318a2805a36e97e1b4694e3aa636a29a5fe0e218d6a053762a241a383ccb2b8d1d60357	common_voice_de_22035677.mp3	sechs	1	2	fifties	male	germany	de	Benchmark
a531280c70be862cc29b371ab744b9eb482332ba01960657f674d604d318a2805a36e97e1b4694e3aa636a29a5fe0e218d6a053762a241a383ccb2b8d1d60357	common_voice_de_22035679.mp3	ja	1	2	fifties	male	germany	de	Benchmark
bf6275c0a093b59711b3dd385450eeb895ee56574ce0638bc85ae3140d9a9062886bbe862a246b7c8912c659a8e56ddedd2a393cd959a54d4127c9f50e6b32c3	common_voice_de_22035866.mp3	sieben	0	2				de	Benchmark
b1ff76682ec692506a8e396cf3484d5ef52222b1a372514924eae9861c851140b178fec36366cdc82e651cf0b0722c437e563821758d73b11fe3b564d85001b6	common_voice_de_22035919.mp3	Hei	1	4	fifties	female	germany	de	Benchmark
6d684ffd8fc79e39963ec981b74479f850e9db4868b77e31f22eee7472a698919d8dd6442871a22a829a9e112e0568a72baaa56423bb4a9e4fea1f47d93d24fe	common_voice_de_22036259.mp3	Hei	1	2				de	Benchmark
6d684ffd8fc79e39963ec981b74479f850e9db4868b77e31f22eee7472a698919d8dd6442871a22a829a9e112e0568a72baaa56423bb4a9e4fea1f47d93d24fe	common_voice_de_22036260.mp3	drei	1	2				de	Benchmark
6d684ffd8fc79e39963ec981b74479f850e9db4868b77e31f22eee7472a698919d8dd6442871a22a829a9e112e0568a72baaa56423bb4a9e4fea1f47d93d24fe	common_voice_de_22036262.mp3	fünf	0	2				de	Benchmark
bef8a911dac1d321fdb3cb73e0636cef2e6a7bdbc28b2fbf69dc37114439053ffbe4bfd42657cb95822bd7405cfdf6210f276456698f4669ff1779ff2353195e	common_voice_de_22036419.mp3	acht	1	2	twenties	female	germany	de	Benchmark
dcb3feaa59d406fb1ae48650443dca063099f9f3c54343ef48cccbd734e93c894c6e2028cd99a8f296971b50d1b9781da0e442914b99a26bfe86ac2214b0e8ad	common_voice_de_22036482.mp3	Hei	1	2				de	Benchmark
dcb3feaa59d406fb1ae48650443dca063099f9f3c54343ef48cccbd734e93c894c6e2028cd99a8f296971b50d1b9781da0e442914b99a26bfe86ac2214b0e8ad	common_voice_de_22036484.mp3	nan	1	2				de	Benchmark
023c23dc32dbd5e66dffb02f9f6c4525bc629bf2abe64ce66112f42502d86fd55277269e1633ef7a72d14ba23cb91c215a0e8cc687bc6fe3587bb397a42a2020	common_voice_de_22036990.mp3	drei	1	2				de	Benchmark
023c23dc32dbd5e66dffb02f9f6c4525bc629bf2abe64ce66112f42502d86fd55277269e1633ef7a72d14ba23cb91c215a0e8cc687bc6fe3587bb397a42a2020	common_voice_de_22037081.mp3	nan	1	2				de	Benchmark
5910187f44f771af4a0d2351b65ce6434355aa86deb15b393f3710efe3910b6343c7a0599d8a131a1920d645423e95bdf4b92aa25a0a2794bccffe3844b82cba	common_voice_de_22037886.mp3	sechs	1	2				de	Benchmark
75796e4f9b60ddc3b3c8dc8ebfca910dcb964f31d7a1a60b134df4daeba572443dc3c4363a9bab4910bd8eab9fd24a54d423bdcd67a6d8b7599354b4f20f9db5	common_voice_de_22039032.mp3	nan	1	2				de	Benchmark
f9db9ea10e76026c184bece742fc4db39592240b071bbee8b3e166b53afbc1a290f6e83a2a425249a277fec628ca0c0318fb8f05365f3b4dd9f6b3bde4e22f36	common_voice_de_22039979.mp3	Hei	1	2	twenties	male	germany	de	Benchmark
dfa4478175354d48534a02c1a54b2e310a7b73b8f91fc055365d1a6612788aa7e4515ef5d03e2626320c4c580e815411f2f035f0366dd178fbd26a380ecb2085	common_voice_de_22040415.mp3	acht	0	2	fifties	female	germany	de	Benchmark
922bc69e86817a2d9f3323bef7e650027924dcb7d8e45c18c4b51c2bbbf74e69f7dbb5ad5b85273aa26f5ef2b7101bab9228afde2deaef6072420031bc5c99ea	common_voice_de_22040643.mp3	fünf	2	3				de	Benchmark
922bc69e86817a2d9f3323bef7e650027924dcb7d8e45c18c4b51c2bbbf74e69f7dbb5ad5b85273aa26f5ef2b7101bab9228afde2deaef6072420031bc5c99ea	common_voice_de_22040672.mp3	acht	1	2				de	Benchmark
922bc69e86817a2d9f3323bef7e650027924dcb7d8e45c18c4b51c2bbbf74e69f7dbb5ad5b85273aa26f5ef2b7101bab9228afde2deaef6072420031bc5c99ea	common_voice_de_22040677.mp3	Firefox	1	2				de	Benchmark
922bc69e86817a2d9f3323bef7e650027924dcb7d8e45c18c4b51c2bbbf74e69f7dbb5ad5b85273aa26f5ef2b7101bab9228afde2deaef6072420031bc5c99ea	common_voice_de_22040687.mp3	vier	1	2				de	Benchmark
11fac7283b9c1e6cf1ef2af2edd75b58bc657d0d0f9426c58dbb08ae031c432eeb53958f4f5107923bbdf673b054a36acf5efaa4e20835497538751723e3c807	common_voice_de_22040713.mp3	zwei	1	2				de	Benchmark
922bc69e86817a2d9f3323bef7e650027924dcb7d8e45c18c4b51c2bbbf74e69f7dbb5ad5b85273aa26f5ef2b7101bab9228afde2deaef6072420031bc5c99ea	common_voice_de_22040756.mp3	Hei	1	2				de	Benchmark
11fac7283b9c1e6cf1ef2af2edd75b58bc657d0d0f9426c58dbb08ae031c432eeb53958f4f5107923bbdf673b054a36acf5efaa4e20835497538751723e3c807	common_voice_de_22040786.mp3	fünf	0	2				de	Benchmark
aee97d343f4af32b13a6853e3679f39ab70aa2628300b0704c826f78a0154d799bca4ef1f9ea2ae8aed31332b823238a370ff78571ec3cc130992a46ac211c84	common_voice_de_22041047.mp3	nein	0	2	thirties	male		de	Benchmark
4d11e80bd20bf86eca2d568341865afeccfbe03bb7c7ce82959bec796b4fe73494341ec0aa701127c0b6278363c13e90b538bbbac6199e988cc1988670039d74	common_voice_de_22041140.mp3	zwei	0	2				de	Benchmark
0b8ddca09d5ce0bae7f34e212de6c5e5a8a2ee00c3f8a7b8552e6fe66e687cb57a5d388776abc936d1624a5f149fb591c47af332b34fd985f57c63b7a273e905	common_voice_de_22041424.mp3	nan	1	2	fifties	male	germany	de	Benchmark
129f26c9988949980d38f38f840c0d220b2550610a20f0c3fef948ced76b3d4088185298e2f60b4b36c06665440e20a50c7ffbb757288c9cd2220e63f8f88467	common_voice_de_22041764.mp3	sieben	0	2	twenties	male	germany	de	Benchmark
67f820baa11fd7932e9a02e57839b95f511377983bd718982b74da86ea750461f960578c7a825c39bab5b7e3360cf9d3cce25b47db4857c17e9d9563f6f8de83	common_voice_de_22041799.mp3	fünf	1	3				de	Benchmark
67f820baa11fd7932e9a02e57839b95f511377983bd718982b74da86ea750461f960578c7a825c39bab5b7e3360cf9d3cce25b47db4857c17e9d9563f6f8de83	common_voice_de_22041800.mp3	zwei	0	2				de	Benchmark
67f820baa11fd7932e9a02e57839b95f511377983bd718982b74da86ea750461f960578c7a825c39bab5b7e3360cf9d3cce25b47db4857c17e9d9563f6f8de83	common_voice_de_22041801.mp3	acht	0	2				de	Benchmark
67f820baa11fd7932e9a02e57839b95f511377983bd718982b74da86ea750461f960578c7a825c39bab5b7e3360cf9d3cce25b47db4857c17e9d9563f6f8de83	common_voice_de_22041802.mp3	sechs	0	2				de	Benchmark
67f820baa11fd7932e9a02e57839b95f511377983bd718982b74da86ea750461f960578c7a825c39bab5b7e3360cf9d3cce25b47db4857c17e9d9563f6f8de83	common_voice_de_22041803.mp3	drei	0	2				de	Benchmark
44e4257e899d25d5e7002d804c083019edece729df392cb1c20186ccce7c5bbcdcf99da4bd7d9366c8e07861aff310a45dc9cc9ed92a79b2e035be505f081529	common_voice_de_22042459.mp3	nein	2	3				de	Benchmark
44e4257e899d25d5e7002d804c083019edece729df392cb1c20186ccce7c5bbcdcf99da4bd7d9366c8e07861aff310a45dc9cc9ed92a79b2e035be505f081529	common_voice_de_22042461.mp3	fünf	1	2				de	Benchmark
a3596ece30787f2b033e4b16c3e61793dbc36d99115b97e190ab2d73d7ba42abd4b157e57a627418f23b645708fded86870e2eeaba77141ac5248c0ecbb1af8b	common_voice_de_22042653.mp3	nan	1	3				de	Benchmark
548a75f530a3c0a4c5efcb7672e84e0e82d7348d7f80868da66293c86774278cfd0bdf429fd99bd7e4aaa72f5bbe141d937b9636044d73a2e66e845922afc584	common_voice_de_22042666.mp3	drei	1	2				de	Benchmark
548a75f530a3c0a4c5efcb7672e84e0e82d7348d7f80868da66293c86774278cfd0bdf429fd99bd7e4aaa72f5bbe141d937b9636044d73a2e66e845922afc584	common_voice_de_22042667.mp3	nein	3	5				de	Benchmark
a3596ece30787f2b033e4b16c3e61793dbc36d99115b97e190ab2d73d7ba42abd4b157e57a627418f23b645708fded86870e2eeaba77141ac5248c0ecbb1af8b	common_voice_de_22042739.mp3	drei	0	2				de	Benchmark
1554c93f889dbf5e8584a1b1f760c659da4e6181d3527ed0532a5d537f56517314621d213150457c19f0536d58feb4084a2151b6eead48af7a1eb2f5f0f3d6b1	common_voice_de_22042933.mp3	drei	0	2	sixties	male	germany	de	Benchmark
1554c93f889dbf5e8584a1b1f760c659da4e6181d3527ed0532a5d537f56517314621d213150457c19f0536d58feb4084a2151b6eead48af7a1eb2f5f0f3d6b1	common_voice_de_22042934.mp3	nein	1	2	sixties	male	germany	de	Benchmark
1690fa632abfe3f6fc2bbb741d811bce68b7b2b21c93016d83cd368686b23339c8b06eb73efee6ab36a15e5e61ae00ffba963e190c7ecadf1c02b0af7e20c8ea	common_voice_de_22042968.mp3	ja	0	2				de	Benchmark
1554c93f889dbf5e8584a1b1f760c659da4e6181d3527ed0532a5d537f56517314621d213150457c19f0536d58feb4084a2151b6eead48af7a1eb2f5f0f3d6b1	common_voice_de_22043155.mp3	vier	0	3	sixties	male	germany	de	Benchmark
1554c93f889dbf5e8584a1b1f760c659da4e6181d3527ed0532a5d537f56517314621d213150457c19f0536d58feb4084a2151b6eead48af7a1eb2f5f0f3d6b1	common_voice_de_22043163.mp3	neun	2	3	sixties	male	germany	de	Benchmark
1554c93f889dbf5e8584a1b1f760c659da4e6181d3527ed0532a5d537f56517314621d213150457c19f0536d58feb4084a2151b6eead48af7a1eb2f5f0f3d6b1	common_voice_de_22043168.mp3	sieben	1	2	sixties	male	germany	de	Benchmark
29d6414e8b2ea4123b0c4c1368c6a7abd7a55ffc798c795dae47fd708932216cdcd95ed037b573dfd4c3e0d685938dd558dea026647fb468c361c7ce0d833bff	common_voice_de_22043265.mp3	vier	0	2				de	Benchmark
ec0860520330c296cb02a5236d6083cd2cab3092a80db40f5380c47c13c250ac7323be06d0ad00d8a668903dc5b5837cee69d34bfb338ea4211dde46b10838ca	common_voice_de_22044068.mp3	sieben	1	2	teens	male	germany	de	Benchmark
cff62361c07e521399bac9633fd4667d2758302358f73781bf2853eafafcfe8f5e4f593e15f5f432360a2fd671eebcfbb698bd596309c1290dd0bff3c409fcd4	common_voice_de_22044958.mp3	acht	1	2				de	Benchmark
cff62361c07e521399bac9633fd4667d2758302358f73781bf2853eafafcfe8f5e4f593e15f5f432360a2fd671eebcfbb698bd596309c1290dd0bff3c409fcd4	common_voice_de_22045053.mp3	zwei	1	3				de	Benchmark
cff62361c07e521399bac9633fd4667d2758302358f73781bf2853eafafcfe8f5e4f593e15f5f432360a2fd671eebcfbb698bd596309c1290dd0bff3c409fcd4	common_voice_de_22045055.mp3	Hei	0	3				de	Benchmark
b53fffc1443c8c0c7f4de20612d11096187e3e65b3efd96ed7f694d55b5ff4a56b6c8a872efbbbcff18550e1c57fcb0c2a9061101c11e5c84c44d06f577f7a62	common_voice_de_22045516.mp3	Hei	1	2				de	Benchmark
3fde6cc8bc1394d2f3e4142b947901701d9d0822852c62d88e834901b6d12edaba649b6d04294f2a51fa7509d992fab8c8cfb8c635b33acf858b5c6de75a2ebc	common_voice_de_22046945.mp3	Hei	0	2				de	Benchmark
3fde6cc8bc1394d2f3e4142b947901701d9d0822852c62d88e834901b6d12edaba649b6d04294f2a51fa7509d992fab8c8cfb8c635b33acf858b5c6de75a2ebc	common_voice_de_22046949.mp3	Firefox	0	2				de	Benchmark
ad9f0b52aa09780677e999c80759237fb4b26152ea079e6806211b0915c5792e2fe5fbd83cd3cf0d7277e1c2fd664afbee47db2851b9ba1c68103e1e4d43bc79	common_voice_de_22048174.mp3	zwei	0	2				de	Benchmark
ad9f0b52aa09780677e999c80759237fb4b26152ea079e6806211b0915c5792e2fe5fbd83cd3cf0d7277e1c2fd664afbee47db2851b9ba1c68103e1e4d43bc79	common_voice_de_22048175.mp3	drei	0	2				de	Benchmark
ad9f0b52aa09780677e999c80759237fb4b26152ea079e6806211b0915c5792e2fe5fbd83cd3cf0d7277e1c2fd664afbee47db2851b9ba1c68103e1e4d43bc79	common_voice_de_22048176.mp3	vier	0	2				de	Benchmark
ad9f0b52aa09780677e999c80759237fb4b26152ea079e6806211b0915c5792e2fe5fbd83cd3cf0d7277e1c2fd664afbee47db2851b9ba1c68103e1e4d43bc79	common_voice_de_22048177.mp3	fünf	0	2				de	Benchmark
ad9f0b52aa09780677e999c80759237fb4b26152ea079e6806211b0915c5792e2fe5fbd83cd3cf0d7277e1c2fd664afbee47db2851b9ba1c68103e1e4d43bc79	common_voice_de_22048178.mp3	sechs	0	4				de	Benchmark
ad9f0b52aa09780677e999c80759237fb4b26152ea079e6806211b0915c5792e2fe5fbd83cd3cf0d7277e1c2fd664afbee47db2851b9ba1c68103e1e4d43bc79	common_voice_de_22048262.mp3	ja	2	3				de	Benchmark
745bf849e19cd74f754012359730dd225b87c3dfc28b4f3ebef3b3350b83a43a37394ad083f6ae5f703e9e93397135a614c9a7c163fa217cc5bf4427b769e5c3	common_voice_de_22054386.mp3	acht	2	3				de	Benchmark
745bf849e19cd74f754012359730dd225b87c3dfc28b4f3ebef3b3350b83a43a37394ad083f6ae5f703e9e93397135a614c9a7c163fa217cc5bf4427b769e5c3	common_voice_de_22054388.mp3	Hei	1	2				de	Benchmark
d6b0aa4253d1ea8315dc3a61d847bb771dc2bbcc5eb12935a9a3b2dd4c545403dc3a47a7dc2aae3fae43bb89a65f3090cbda39b07a83075212ad01a49f4c00b2	common_voice_de_22059301.mp3	acht	0	2				de	Benchmark
d6b0aa4253d1ea8315dc3a61d847bb771dc2bbcc5eb12935a9a3b2dd4c545403dc3a47a7dc2aae3fae43bb89a65f3090cbda39b07a83075212ad01a49f4c00b2	common_voice_de_22059303.mp3	ja	0	4				de	Benchmark
d6b0aa4253d1ea8315dc3a61d847bb771dc2bbcc5eb12935a9a3b2dd4c545403dc3a47a7dc2aae3fae43bb89a65f3090cbda39b07a83075212ad01a49f4c00b2	common_voice_de_22059304.mp3	vier	0	3				de	Benchmark
d6b0aa4253d1ea8315dc3a61d847bb771dc2bbcc5eb12935a9a3b2dd4c545403dc3a47a7dc2aae3fae43bb89a65f3090cbda39b07a83075212ad01a49f4c00b2	common_voice_de_22059305.mp3	fünf	0	3				de	Benchmark
0407769bb0c4b620759dafb9fce1ec9a1a39b312aceacb2b9ac0dbece1d968fd583f213512f856224b95f1edb69499a46188d843aa7866d2263d34c135989270	common_voice_de_22059936.mp3	nan	1	2				de	Benchmark
0407769bb0c4b620759dafb9fce1ec9a1a39b312aceacb2b9ac0dbece1d968fd583f213512f856224b95f1edb69499a46188d843aa7866d2263d34c135989270	common_voice_de_22059941.mp3	zwei	0	3				de	Benchmark
463dc4d1dd87b625bb38b494094c12454d90a9483d87951b7f7a6c53ed53cdefc728e579f71e13f079975acdc7358fd3e356165b5b03e259d50e84f8f69a522a	common_voice_de_22060515.mp3	nan	1	2	sixties	male	germany	de	Benchmark
463dc4d1dd87b625bb38b494094c12454d90a9483d87951b7f7a6c53ed53cdefc728e579f71e13f079975acdc7358fd3e356165b5b03e259d50e84f8f69a522a	common_voice_de_22060544.mp3	Hei	1	2	sixties	male	germany	de	Benchmark
b879a5a2d7202d461e156ddd8ec2eeba0ae08c9ff9e93b91746574503433854551ef3d918ff42e39a532513f868c723ba25238521f5438de3f020fb418159c3e	common_voice_de_22060891.mp3	sieben	1	2	twenties	male	germany	de	Benchmark
665ff18dd6706f16f2a1c9dc775d6ad7e3a21649a10b01e3c0f0e5bf93e23470a9fb8abd8ff3e6a4348c4445fac0e6fab28b21d6e4f5b837b3336c5d59607321	common_voice_de_22061005.mp3	fünf	1	3				de	Benchmark
665ff18dd6706f16f2a1c9dc775d6ad7e3a21649a10b01e3c0f0e5bf93e23470a9fb8abd8ff3e6a4348c4445fac0e6fab28b21d6e4f5b837b3336c5d59607321	common_voice_de_22061012.mp3	sieben	0	2				de	Benchmark
665ff18dd6706f16f2a1c9dc775d6ad7e3a21649a10b01e3c0f0e5bf93e23470a9fb8abd8ff3e6a4348c4445fac0e6fab28b21d6e4f5b837b3336c5d59607321	common_voice_de_22061029.mp3	Firefox	1	2				de	Benchmark
e9510debd02b835186c6fedb76266542e84f3092ddee0e61ef7b77cd03d41b2869d43951208ea8cb0f3838754353517154f6437ed56633bfb81f04c292fcad15	common_voice_de_22061444.mp3	nein	1	2				de	Benchmark
b7fd7704aeda28e39f06e8ea3c9c5925839f93312a3d985f22ed75e236e337d55f908b276da146b2f78bc22332c99132956044600feb5a54d5a11da5fa214c88	common_voice_de_22061643.mp3	Firefox	1	2				de	Benchmark
b7fd7704aeda28e39f06e8ea3c9c5925839f93312a3d985f22ed75e236e337d55f908b276da146b2f78bc22332c99132956044600feb5a54d5a11da5fa214c88	common_voice_de_22061750.mp3	Hei	0	3				de	Benchmark
